,chr,x1,x2
1200,14,229140000,229490000
1201,14,205020000,205380000
1202,14,213060000,213450000
1203,14,166830000,167030000
1204,14,176880000,177210000
1205,14,64320000,64580000
1206,14,349740000,350000000
1207,14,198990000,199250000
1208,14,299490000,300000000
1209,14,0,160000
1210,14,110550000,110940000
1211,14,313560000,314000000
1212,14,347730000,348000000
1213,14,369840000,370000000
1214,14,277380000,277560000
1215,14,265320000,265570000
1216,14,0,270000
1217,14,56280000,56520000
1218,14,0,320000
1219,14,319590000,319760000
1220,14,225120000,225320000
1221,14,267330000,267590000
1222,14,0,310000
1223,14,333660000,334000000
1224,14,176880000,177150000
1225,14,347730000,348000000
1226,14,321600000,322000000
1227,14,108540000,108900000
1228,14,0,390000
1229,14,78390000,78730000
1230,14,329640000,330000000
1231,14,231150000,231250000
1232,14,162810000,163140000
1233,14,209040000,209370000
1234,14,349740000,350000000
1235,14,0,420000
1236,14,86430000,86840000
1237,14,241200000,241520000
1238,14,311550000,312000000
1239,14,223110000,223540000
1240,14,110550000,110820000
1241,15,0,970000
1242,15,166830000,167020000
1243,15,190950000,191390000
1244,15,0,360000
1245,15,291450000,291790000
1246,15,361800000,362000000
1247,15,261300000,261510000
1248,15,0,330000
1249,15,178890000,179260000
1250,15,289440000,290000000
1251,15,377880000,378000000
1252,15,194970000,195240000
1253,15,166830000,167400000
1254,15,118590000,118880000
1255,15,231150000,231460000
1256,15,365820000,366000000
1257,15,108540000,109040000
1258,15,106530000,106750000
1259,15,361800000,362000000
1260,15,124620000,124840000
1261,15,0,130000
1262,15,265320000,265590000
1263,15,0,180000
1264,15,104520000,104830000
1265,15,353760000,354000000
1266,15,349740000,350000000
1267,15,315570000,316000000
1268,15,0,210000
1269,15,130650000,130910000
1270,15,237180000,237370000
1271,15,0,220000
1272,15,341700000,342000000
1273,15,148740000,149670000
1274,15,349740000,350000000
1275,15,0,390000
1276,15,259290000,259560000
1277,15,377880000,378000000
1278,15,168840000,169050000
1279,15,267330000,267560000
1280,15,136680000,136900000
1281,15,359790000,360000000
1282,15,327630000,328000000
1283,15,311550000,311810000
1284,15,365820000,366000000
1285,15,38190000,38290000
1286,15,86430000,86500000
1287,16,367830000,368000000
1288,16,0,200000
1289,16,94470000,94730000
1290,16,227130000,227440000
1291,16,122610000,122880000
1292,16,178890000,179230000
1293,16,122610000,123030000
1294,16,209040000,209470000
1295,16,0,170000
1296,16,0,330000
1297,16,245220000,245550000
1298,16,219090000,219550000
1299,16,152760000,153150000
1300,16,233160000,233410000
1301,16,293460000,293730000
1302,16,104520000,104830000
1303,16,225120000,225470000
1304,16,0,260000
1305,16,142710000,142950000
1306,16,0,20000
1307,16,190950000,191170000
1308,16,0,190000
1309,16,363810000,364000000
1310,16,213060000,213540000
1311,16,132660000,132960000
1312,16,245220000,245560000
1313,16,106530000,106790000
1314,16,90450000,90800000
1315,16,325620000,326000000
1316,16,0,290000
1317,16,198990000,199150000
1318,16,249240000,249510000
1319,16,235170000,235360000
1320,16,289440000,289650000
1321,16,0,520000
1322,16,245220000,245450000
1323,16,365820000,366000000
1324,16,0,300000
1325,16,341700000,342000000
1326,16,102510000,102730000
1327,16,357780000,358000000
1328,16,0,270000
1329,16,251250000,251480000
1330,16,106530000,106770000
1331,16,118590000,119090000
1332,16,126630000,126860000
1333,16,24120000,24190000
1334,17,180900000,181120000
1335,17,122610000,122890000
1336,17,287430000,287560000
1337,17,0,310000
1338,17,64320000,64590000
1339,17,68340000,68540000
1340,17,0,270000
1341,17,379890000,380000000
1342,17,245220000,245490000
1343,17,227130000,227430000
1344,17,180900000,181220000
1345,17,247230000,247560000
1346,17,337680000,338000000
1347,17,154770000,154920000
1348,17,48240000,48260000
1349,17,387930000,388000000
1350,17,257280000,257440000
1351,17,343710000,344000000
1352,17,0,170000
1353,17,257280000,257460000
1354,17,170850000,170950000
1355,17,339690000,340000000
1356,17,369840000,370000000
1357,17,231150000,231390000
1358,17,243210000,243380000
1359,17,349740000,350000000
1360,17,0,210000
1361,17,160800000,161030000
1362,17,0,390000
1363,17,321600000,322000000
1364,17,387930000,388000000
1365,17,357780000,358000000
1366,17,221100000,221290000
1367,17,297480000,297660000
1368,17,98490000,98760000
1369,17,154770000,155060000
1370,17,100500000,100760000
1371,17,0,170000
1372,17,94470000,94750000
1373,17,251250000,251530000
1374,17,221100000,221460000
1375,17,108540000,108710000
1376,17,239190000,239400000
1377,17,327630000,328000000
1378,17,102510000,102720000
1379,17,253260000,253510000
1380,17,168840000,168970000
1381,17,192960000,193210000
1382,17,110550000,110730000
1383,18,124620000,124840000
1384,18,112560000,112800000
1385,18,213060000,213330000
1386,18,182910000,183200000
1387,18,124620000,125060000
1388,18,323610000,324000000
1389,18,140700000,140940000
1390,18,190950000,191160000
1391,18,365820000,366000000
1392,18,102510000,102760000
1393,18,76380000,76590000
1394,18,295470000,295710000
1395,18,0,440000
1396,18,180900000,181180000
1397,18,219090000,219430000
1398,18,347730000,348000000
1399,18,154770000,155320000
1400,18,267330000,267580000
1401,18,180900000,181140000
1402,18,231150000,231410000
1403,18,136680000,136960000
1404,18,335670000,336000000
1405,18,337680000,338000000
1406,18,249240000,249670000
1407,18,259290000,259540000
1408,18,0,190000
1409,18,122610000,123140000
1410,18,253260000,253530000
1411,18,86430000,86730000
1412,18,363810000,364000000
1413,18,0,240000
1414,18,134670000,135050000
1415,18,176880000,177170000
1416,18,353760000,354000000
1417,18,0,120000
1418,18,164820000,165090000
1419,18,0,330000
1420,18,90450000,90690000
1421,18,140700000,140930000
1422,18,225120000,225430000
1423,19,198990000,199260000
1424,19,255270000,255510000
1425,19,128640000,128940000
1426,19,160800000,161030000
1427,19,106530000,106790000
1428,19,265320000,265340000
1429,19,263310000,263330000
1430,19,66330000,66580000
1431,19,196980000,197230000
1432,19,156780000,157050000
1433,19,213060000,213370000
1434,19,337680000,338000000
1435,19,235170000,235390000
1436,19,217080000,217370000
1437,19,305520000,306000000
1438,19,42210000,42340000
1439,19,349740000,349820000
1440,19,231150000,231530000
1441,19,309540000,310000000
1442,19,217080000,217450000
1443,19,0,250000
1444,19,122610000,122750000
1445,19,231150000,231320000
1446,19,188940000,189280000
1447,19,259290000,259590000
1448,19,0,310000
1449,19,251250000,251500000
1450,19,104520000,104770000
1451,19,0,290000
1452,19,76380000,76640000
1453,19,259290000,259610000
1454,19,0,330000
1455,19,335670000,336000000
1456,19,0,270000
1457,19,0,190000
1458,19,86430000,86680000
1459,20,10050000,10320000
1460,20,241200000,241480000
1461,20,205020000,205290000
1462,20,116580000,116700000
1463,20,0,100000
1464,20,146730000,147370000
1465,20,84420000,84640000
1466,20,355770000,356000000
1467,20,188940000,189220000
1468,20,94470000,94760000
1469,20,331650000,332000000
1470,20,118590000,118810000
1471,20,267330000,267640000
1472,20,184920000,185380000
1473,20,44220000,44310000
1474,20,361800000,362000000
1475,20,80400000,80690000
1476,20,225120000,225400000
1477,20,108540000,108780000
1478,20,0,170000
1479,20,211050000,211250000
1480,20,267330000,267580000
1481,20,361800000,362000000
1482,20,146730000,146830000
1483,20,367830000,368000000
1484,20,82410000,82590000
1485,20,0,280000
1486,20,251250000,251530000
1487,20,110550000,110790000
1488,20,0,240000
1489,20,333660000,334000000
1490,20,48240000,48760000
1491,20,102510000,102780000
1492,20,367830000,368000000
1493,20,108540000,108970000
1494,20,122610000,122750000
1495,21,365820000,366000000
1496,21,2010000,2030000
1497,21,321600000,322000000
1498,21,0,220000
1499,21,142710000,142980000
1500,21,126630000,126940000
1501,21,239190000,239450000
1502,21,188940000,189250000
1503,21,253260000,253530000
1504,21,0,210000
1505,21,90450000,90760000
1506,21,198990000,199120000
1507,21,114570000,114840000
1508,21,347730000,348000000
1509,21,0,250000
1510,21,303510000,303720000
1511,21,110550000,110810000
1512,21,205020000,205230000
1513,21,0,250000
1514,21,52260000,52540000
1515,21,72360000,72550000
1516,21,0,40000
1517,21,12060000,12100000
1518,22,277380000,277540000
1519,22,0,210000
1520,22,0,290000
1521,22,261300000,261470000
1522,22,205020000,205320000
1523,22,267330000,267590000
1524,22,0,160000
1525,22,198990000,199220000
1526,22,98490000,98770000
1527,22,281400000,281620000
1528,22,0,310000
1529,22,331650000,332000000
1530,22,106530000,106920000
1531,22,88440000,88750000
1532,22,86430000,86750000
1533,22,263310000,263600000
1534,22,180900000,181000000
1535,22,0,340000
1536,22,148740000,148940000
1537,22,0,390000
1538,22,134670000,134930000
1539,22,188940000,189240000
1540,X,196980000,197150000
1541,X,94470000,94840000
1542,X,132660000,133060000
1543,X,211050000,211500000
1544,X,140700000,140840000
1545,X,0,130000
1546,X,144720000,144950000
1547,X,14070000,14560000
1548,X,86430000,86900000
1549,X,154770000,155010000
1550,X,337680000,338000000
1551,X,0,260000
1552,X,96480000,96760000
1553,X,108540000,108860000
1554,X,94470000,94710000
1555,X,74370000,74660000
1556,X,341700000,342000000
1557,X,225120000,225490000
1558,X,198990000,199110000
1559,X,108540000,108970000
1560,X,146730000,146960000
1561,X,194970000,195160000
1562,X,0,290000
1563,X,329640000,329970000
1564,X,86430000,86740000
1565,X,313560000,313680000
1566,X,227130000,227510000
1567,X,0,280000
1568,X,58290000,58380000
1569,X,377880000,378000000
1570,X,337680000,337720000
1571,X,152760000,153360000
1572,X,281400000,282000000
1573,X,0,620000
1574,X,0,500000
1575,X,102510000,102950000
1576,X,120600000,121050000
1577,X,128640000,128920000
1578,X,144720000,145030000
1579,X,245220000,245530000
1580,X,207030000,207380000
1581,X,0,450000
1582,X,164820000,165100000
1583,X,217080000,217510000
1584,X,104520000,105000000
1585,X,198990000,199290000
1586,X,132660000,133060000
1587,X,90450000,90750000
1588,X,152760000,153080000
1589,X,190950000,191110000
1590,X,231150000,231390000
1591,X,279390000,279670000
1592,X,229140000,229380000
1593,X,140700000,140910000
1594,X,0,450000
1595,X,265320000,265630000
1596,X,225120000,225390000
1597,X,120600000,121020000
1598,X,221100000,221490000
1599,X,180900000,181220000
1600,X,245220000,245500000
1601,X,251250000,251660000
1602,X,335670000,336000000
1603,X,112560000,112720000
1604,X,164820000,164950000
1605,X,78390000,78810000
1606,X,0,240000
1607,X,357780000,358000000
1608,X,367830000,368000000
1609,X,367830000,368000000
1610,X,263310000,264000000
1611,X,166830000,167090000
1612,X,196980000,197200000
1613,X,225120000,225530000
1614,X,0,300000
1615,X,0,100000
1616,X,0,690000
1617,Y,182910000,182940000
1618,Y,196980000,197030000
1619,Y,291450000,291480000
1620,Y,327630000,327660000
1621,Y,393960000,393990000
1622,Y,305520000,305570000
1623,Y,303510000,303610000
1624,Y,194970000,195030000
